Likes and Reactions,Followed Accounts,Time Spent Online (hrs/weekday),Time Spent Online (hrs/weekend),Click-Through Rates (CTR),Conversion Rates,Ad Interaction Time (sec),DIY Crafts,Data Science,Digital Marketing,Eco-Friendly Living,Fashion Modelling,Fitness and Wellness,Gaming,Gardening,Gourmet Cooking,Investing and Finance,Music Production,Pet Care,Photography,Reading and Literature,Software Engineering,Travel and Adventure,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Gender_Male,Location_Suburban,Location_Urban,Language_Hindi,Language_Mandarin,Language_Spanish,Education Level_High School,Education Level_Master,Education Level_PhD,Education Level_Technical,Device Usage_Mobile + Desktop,Device Usage_Mobile Only,Device Usage_Tablet,Income Level_100k+,Income Level_20k-40k,Income Level_40k-60k,Income Level_60k-80k,Income Level_80k-100k,Segment
7876,357,3.1,6.6,0.061,0.002,128,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
5043,180,3.3,4.2,0.038,0.031,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
9097,483,2.1,5.7,0.215,0.067,45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2
7898,31,2.9,3.2,0.117,0.089,117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,1
3891,376,4.0,3.7,0.101,0.026,69,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
1457,116,4.2,7.9,0.112,0.093,83,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1
8192,448,4.8,2.7,0.243,0.059,67,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0
3325,332,4.2,4.5,0.213,0.08,152,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3
2560,236,3.0,6.9,0.177,0.04,122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,0
8837,453,1.3,2.7,0.073,0.021,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,3
2828,451,0.9,3.9,0.041,0.091,68,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
6826,405,0.7,5.3,0.23,0.093,90,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
7581,225,3.5,4.4,0.106,0.05,137,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
6530,78,4.1,4.2,0.07,0.001,38,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3214,93,2.8,3.5,0.118,0.011,43,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,1
716,112,0.7,5.1,0.229,0.057,71,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2
3744,48,2.9,5.4,0.097,0.002,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,1
6513,22,4.7,5.6,0.141,0.04,92,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3
1303,306,3.2,1.5,0.201,0.03,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,2
2665,322,4.1,5.4,0.107,0.071,135,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,1
3274,190,4.1,7.7,0.058,0.006,113,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
3181,277,4.7,4.8,0.249,0.049,93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0
2730,22,4.0,6.0,0.239,0.058,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1
3261,129,3.9,4.9,0.211,0.062,83,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,3
4421,467,1.6,7.0,0.172,0.041,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,1
8961,362,0.8,7.5,0.074,0.03,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0
6369,66,2.8,2.3,0.228,0.068,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3
7199,49,1.1,4.1,0.069,0.085,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
7476,383,4.8,3.7,0.2,0.069,43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
4178,345,1.8,3.8,0.23,0.093,141,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,3
5901,137,4.3,1.9,0.151,0.072,105,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1
4251,182,2.2,6.7,0.201,0.076,146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,3
9011,44,2.0,1.3,0.198,0.017,72,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
2700,268,4.7,4.7,0.048,0.042,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1
6275,385,2.1,5.6,0.167,0.049,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
766,14,2.3,2.5,0.023,0.026,18,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,3
383,227,1.0,7.3,0.127,0.053,176,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0
5940,20,3.5,6.9,0.041,0.029,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0
3665,391,1.8,4.3,0.104,0.069,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
4693,336,3.1,3.9,0.208,0.047,171,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
1565,126,3.2,2.7,0.247,0.046,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
8421,193,3.7,6.1,0.079,0.098,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0
4834,403,3.9,1.9,0.133,0.039,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,3
6357,371,2.8,5.8,0.128,0.036,141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0
7466,125,2.0,6.9,0.239,0.032,160,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
3772,171,4.3,2.6,0.12,0.089,99,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,1
7482,76,1.9,7.1,0.175,0.05,21,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
6687,209,2.8,1.2,0.23,0.06,121,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,3
1092,40,2.3,7.4,0.093,0.018,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
6958,84,4.3,1.8,0.226,0.054,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,3
2221,246,2.4,5.5,0.229,0.027,14,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2323,336,2.2,2.8,0.233,0.073,84,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0
4622,75,3.6,6.9,0.068,0.083,138,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1
3288,79,3.2,4.6,0.1,0.071,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,2
3337,306,1.0,1.9,0.218,0.073,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,3
4236,456,2.8,5.0,0.09,0.051,83,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
443,425,3.8,3.9,0.15,0.071,64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,2
4804,29,5.0,5.6,0.03,0.042,46,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
4923,450,3.3,7.2,0.014,0.065,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,3
5020,235,2.2,3.9,0.103,0.026,113,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1
3301,443,1.5,3.0,0.145,0.007,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1
5571,473,4.4,1.1,0.098,0.041,160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,1
988,418,4.2,5.0,0.144,0.046,106,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,2
9633,405,1.6,3.8,0.129,0.026,17,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
7227,208,1.4,3.6,0.171,0.073,19,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0
3820,48,3.7,2.3,0.162,0.007,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,3
2983,154,1.9,4.0,0.106,0.022,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,3
4312,54,1.9,7.9,0.106,0.075,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,2
7061,404,1.2,3.1,0.035,0.044,79,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2515,335,1.7,5.2,0.128,0.071,60,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1
9409,390,2.4,6.4,0.147,0.057,99,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1
3101,416,3.8,6.2,0.119,0.095,136,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1838,100,2.0,3.3,0.081,0.06,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,1
1464,247,2.0,5.3,0.18,0.001,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1
2808,79,1.8,7.1,0.019,0.035,177,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1024,175,2.7,1.1,0.229,0.014,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1
251,139,1.3,4.1,0.005,0.092,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,2
8877,223,2.7,2.6,0.241,0.01,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,1
8144,349,3.7,3.7,0.116,0.039,161,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,3
1012,98,0.6,3.9,0.103,0.023,155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1
2421,344,0.5,6.2,0.064,0.085,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1
595,261,0.8,1.7,0.003,0.031,116,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1
2248,378,2.9,4.6,0.069,0.099,175,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,2
656,358,4.3,4.9,0.027,0.004,142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
1652,81,0.5,4.5,0.165,0.013,80,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,2
2220,174,4.7,6.1,0.08,0.022,34,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,2
3185,58,1.0,3.7,0.192,0.081,129,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,3
3604,61,4.3,7.6,0.052,0.088,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,3
256,298,2.7,4.4,0.225,0.007,165,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2
9026,287,3.5,5.0,0.131,0.003,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1
7605,123,2.8,6.8,0.029,0.074,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,3
7262,248,2.6,2.9,0.1,0.013,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,1
5623,142,4.3,1.5,0.052,0.013,68,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
7643,496,3.9,6.0,0.05,0.002,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0
